날짜,지역명,지표,거래구분,값
2024-11-11,인천,가격지수,매매,100.943
2024-11-18,인천,가격지수,매매,100.8991
2024-11-25,인천,가격지수,매매,100.8699
2024-12-02,인천,가격지수,매매,100.8326
2024-12-09,인천,가격지수,매매,100.7792
2024-12-16,인천,가격지수,매매,100.6838
2024-12-23,인천,가격지수,매매,100.5805
2024-12-30,인천,가격지수,매매,100.4865
2025-01-06,인천,가격지수,매매,100.4121
2025-01-13,인천,가격지수,매매,100.3502
2025-01-20,인천,가격지수,매매,100.2944
2025-02-03,인천,가격지수,매매,100.2188
2025-02-10,인천,가격지수,매매,100.1422
2025-02-17,인천,가격지수,매매,100.0787
2025-02-24,인천,가격지수,매매,100.0457
2025-03-03,인천,가격지수,매매,100.0124
2025-03-10,인천,가격지수,매매,99.9637
2025-03-17,인천,가격지수,매매,99.9077
2025-03-24,인천,가격지수,매매,99.8409
2025-03-31,인천,가격지수,매매,99.8132
2025-04-07,인천,가격지수,매매,99.7942
2025-04-14,인천,가격지수,매매,99.787
2025-04-21,인천,가격지수,매매,99.7832
2025-04-28,인천,가격지수,매매,99.7713
2025-05-05,인천,가격지수,매매,99.7643
2025-05-12,인천,가격지수,매매,99.7444
2025-05-19,인천,가격지수,매매,99.743
2025-05-26,인천,가격지수,매매,99.7028
2025-06-02,인천,가격지수,매매,99.6573
2025-06-09,인천,가격지수,매매,99.6524
2025-06-16,인천,가격지수,매매,99.6607
2025-06-23,인천,가격지수,매매,99.6684
2025-06-30,인천,가격지수,매매,99.6494
2025-07-07,인천,가격지수,매매,99.623
2025-07-14,인천,가격지수,매매,99.5954
2025-07-21,인천,가격지수,매매,99.5746
2025-07-28,인천,가격지수,매매,99.5485
2025-08-04,인천,가격지수,매매,99.5267
2025-08-11,인천,가격지수,매매,99.4917
2025-08-18,인천,가격지수,매매,99.4814
2025-08-25,인천,가격지수,매매,99.4588
2025-09-01,인천,가격지수,매매,99.4161
2025-09-08,인천,가격지수,매매,99.4144
2025-09-15,인천,가격지수,매매,99.4105
2025-09-22,인천,가격지수,매매,99.4136
2025-09-29,인천,가격지수,매매,99.4088
2025-10-13,인천,가격지수,매매,99.44
2025-10-20,인천,가격지수,매매,99.4626
2025-10-27,인천,가격지수,매매,99.4825
2025-11-03,인천,가격지수,매매,99.5346
2025-11-10,인천,가격지수,매매,99.5747
2025-11-17,인천,가격지수,매매,99.6166
2025-11-24,인천,가격지수,매매,99.6372
2025-12-01,인천,가격지수,매매,99.696
2025-12-08,인천,가격지수,매매,99.7366
2025-12-15,인천,가격지수,매매,99.7709
2025-12-22,인천,가격지수,매매,99.8083
2025-12-29,인천,가격지수,매매,99.8383
2026-01-05,인천,가격지수,매매,99.8859
2026-01-12,인천,가격지수,매매,99.9229
2026-01-19,인천,가격지수,매매,99.94
2026-01-26,인천,가격지수,매매,99.9821
2026-02-02,인천,가격지수,매매,100.0
2026-02-09,인천,가격지수,매매,100.0318
2026-02-16,인천,가격지수,매매,100.0631
2026-02-23,인천,가격지수,매매,100.08
2026-03-02,인천,가격지수,매매,100.1001
2026-03-09,인천,가격지수,매매,100.1125
2026-03-16,인천,가격지수,매매,100.1115
2026-03-23,인천,가격지수,매매,100.1007
2026-03-30,인천,가격지수,매매,100.08
2026-04-06,인천,가격지수,매매,100.082
2026-04-13,인천,가격지수,매매,100.0989
2026-04-20,인천,가격지수,매매,100.1036
2026-04-27,인천,가격지수,매매,100.0993
2026-05-04,인천,가격지수,매매,100.0878
2026-05-11,인천,가격지수,매매,100.0896
2026-05-18,인천,가격지수,매매,100.1027
2026-05-25,인천,가격지수,매매,100.128
2026-06-01,인천,가격지수,매매,100.1432
2026-06-08,인천,가격지수,매매,100.1803
2026-06-15,인천,가격지수,매매,100.2223
2026-06-22,인천,가격지수,매매,100.264
2012-05-07,전국,가격지수,매매,85.9394
2012-05-14,전국,가격지수,매매,85.8671
2012-05-21,전국,가격지수,매매,85.8081
2012-05-28,전국,가격지수,매매,85.7583
2012-06-04,전국,가격지수,매매,85.6491
2012-06-11,전국,가격지수,매매,85.5502
2012-06-18,전국,가격지수,매매,85.4868
2012-06-25,전국,가격지수,매매,85.3848
2012-07-02,전국,가격지수,매매,85.3111
2012-07-09,전국,가격지수,매매,85.1758
2012-07-16,전국,가격지수,매매,85.0985
2012-07-23,전국,가격지수,매매,85.0187
2012-07-30,전국,가격지수,매매,84.9466
2012-08-06,전국,가격지수,매매,84.8249
2012-08-13,전국,가격지수,매매,84.7209
2012-08-20,전국,가격지수,매매,84.6551
2012-08-27,전국,가격지수,매매,84.5723
2012-09-03,전국,가격지수,매매,84.4786
2012-09-10,전국,가격지수,매매,84.3968
2012-09-17,전국,가격지수,매매,84.3271
2012-09-24,전국,가격지수,매매,84.2628
2012-10-01,전국,가격지수,매매,84.2307
2012-10-08,전국,가격지수,매매,84.1908
2012-10-15,전국,가격지수,매매,84.1379
2012-10-22,전국,가격지수,매매,84.0978
2012-10-29,전국,가격지수,매매,84.074
2012-11-05,전국,가격지수,매매,84.0271
2012-11-12,전국,가격지수,매매,83.9679
2012-11-19,전국,가격지수,매매,83.9139
2012-11-26,전국,가격지수,매매,83.8517
2012-12-03,전국,가격지수,매매,83.7679
2012-12-10,전국,가격지수,매매,83.7077
2012-12-17,전국,가격지수,매매,83.6733
2012-12-24,전국,가격지수,매매,83.6385
2012-12-31,전국,가격지수,매매,83.5518
2013-01-07,전국,가격지수,매매,83.4747
2013-01-14,전국,가격지수,매매,83.3847
2013-01-21,전국,가격지수,매매,83.3244
2013-01-28,전국,가격지수,매매,83.2679
2013-02-04,전국,가격지수,매매,83.2275
2013-02-11,전국,가격지수,매매,83.1799
2013-02-18,전국,가격지수,매매,83.1406
2013-02-25,전국,가격지수,매매,83.1218
2013-03-04,전국,가격지수,매매,83.0993
2013-03-11,전국,가격지수,매매,83.0885
2013-03-18,전국,가격지수,매매,83.0818
2013-03-25,전국,가격지수,매매,83.093
2013-04-01,전국,가격지수,매매,83.1354
2013-04-08,전국,가격지수,매매,83.2199
2013-04-15,전국,가격지수,매매,83.313
2013-04-22,전국,가격지수,매매,83.3926
2013-04-29,전국,가격지수,매매,83.4677
2013-05-06,전국,가격지수,매매,83.5503
2013-05-13,전국,가격지수,매매,83.6444
2013-05-20,전국,가격지수,매매,83.7002
2013-05-27,전국,가격지수,매매,83.7425
2013-06-03,전국,가격지수,매매,83.7593
2013-06-10,전국,가격지수,매매,83.7777
2013-06-17,전국,가격지수,매매,83.79
2013-06-24,전국,가격지수,매매,83.8044
2013-07-01,전국,가격지수,매매,83.8064
2013-07-08,전국,가격지수,매매,83.7874
2013-07-15,전국,가격지수,매매,83.7594
2013-07-22,전국,가격지수,매매,83.7267
2013-07-29,전국,가격지수,매매,83.6991
2013-08-05,전국,가격지수,매매,83.6616
2013-08-12,전국,가격지수,매매,83.6239
2013-08-19,전국,가격지수,매매,83.6076
2013-08-26,전국,가격지수,매매,83.5947
2013-09-02,전국,가격지수,매매,83.6203
2013-09-09,전국,가격지수,매매,83.6857
2013-09-16,전국,가격지수,매매,83.7443
2013-09-23,전국,가격지수,매매,83.7987
2013-09-30,전국,가격지수,매매,83.8792
2013-10-07,전국,가격지수,매매,84.0302
2013-10-14,전국,가격지수,매매,84.1487
2013-10-21,전국,가격지수,매매,84.23
2013-10-28,전국,가격지수,매매,84.3162
2013-11-04,전국,가격지수,매매,84.384
2013-11-11,전국,가격지수,매매,84.4563
2013-11-18,전국,가격지수,매매,84.5164
2013-11-25,전국,가격지수,매매,84.5633
2013-12-02,전국,가격지수,매매,84.6066
2013-12-09,전국,가격지수,매매,84.6791
2013-12-16,전국,가격지수,매매,84.7473
2013-12-23,전국,가격지수,매매,84.8264
2013-12-30,전국,가격지수,매매,84.8946
2014-01-06,전국,가격지수,매매,84.9677
2014-01-13,전국,가격지수,매매,85.0471
2014-01-20,전국,가격지수,매매,85.1237
2014-01-27,전국,가격지수,매매,85.2116
2014-02-03,전국,가격지수,매매,85.2834
2014-02-10,전국,가격지수,매매,85.3725
2014-02-17,전국,가격지수,매매,85.4575
2014-02-24,전국,가격지수,매매,85.5543
2014-03-03,전국,가격지수,매매,85.6627
2014-03-10,전국,가격지수,매매,85.7466
2014-03-17,전국,가격지수,매매,85.8039
2014-03-24,전국,가격지수,매매,85.8215
2014-03-31,전국,가격지수,매매,85.8476
2014-04-07,전국,가격지수,매매,85.8564
2014-04-14,전국,가격지수,매매,85.8703
2014-04-21,전국,가격지수,매매,85.868
2014-04-28,전국,가격지수,매매,85.8738
2014-05-05,전국,가격지수,매매,85.8683
2014-05-12,전국,가격지수,매매,85.8703
2014-05-19,전국,가격지수,매매,85.872
2014-05-26,전국,가격지수,매매,85.8746
2014-06-02,전국,가격지수,매매,85.8766
2014-06-09,전국,가격지수,매매,85.8912
2014-06-16,전국,가격지수,매매,85.8965
2014-06-23,전국,가격지수,매매,85.892
2014-06-30,전국,가격지수,매매,85.9044
2014-07-07,전국,가격지수,매매,85.9202
2014-07-14,전국,가격지수,매매,85.9438
2014-07-21,전국,가격지수,매매,85.9629
2014-07-28,전국,가격지수,매매,85.9976
2014-08-04,전국,가격지수,매매,86.0281
2014-08-11,전국,가격지수,매매,86.0767
2014-08-18,전국,가격지수,매매,86.1299
2014-08-25,전국,가격지수,매매,86.2159
2014-09-01,전국,가격지수,매매,86.3039
2014-09-08,전국,가격지수,매매,86.3852
2014-09-15,전국,가격지수,매매,86.4648
2014-09-22,전국,가격지수,매매,86.5546
2014-09-29,전국,가격지수,매매,86.6485
2014-10-06,전국,가격지수,매매,86.7514
2014-10-13,전국,가격지수,매매,86.8478
2014-10-20,전국,가격지수,매매,86.9234
2014-10-27,전국,가격지수,매매,86.9876
2014-11-03,전국,가격지수,매매,87.0473
2014-11-10,전국,가격지수,매매,87.1039
2014-11-17,전국,가격지수,매매,87.1574
2014-11-24,전국,가격지수,매매,87.2078
2014-12-01,전국,가격지수,매매,87.2551
2014-12-08,전국,가격지수,매매,87.2998
2014-12-15,전국,가격지수,매매,87.335
2014-12-22,전국,가격지수,매매,87.3719
2014-12-29,전국,가격지수,매매,87.4102
2015-01-05,전국,가격지수,매매,87.4638
2015-01-12,전국,가격지수,매매,87.5154
2015-01-19,전국,가격지수,매매,87.567
2015-01-26,전국,가격지수,매매,87.6418
2015-02-02,전국,가격지수,매매,87.7282
2015-02-09,전국,가격지수,매매,87.8235
2015-02-16,전국,가격지수,매매,87.931
2015-02-23,전국,가격지수,매매,88.0146
2015-03-02,전국,가격지수,매매,88.1269
2015-03-09,전국,가격지수,매매,88.261
2015-03-16,전국,가격지수,매매,88.3933
2015-03-23,전국,가격지수,매매,88.5358
2015-03-30,전국,가격지수,매매,88.6944
2015-04-06,전국,가격지수,매매,88.837
2015-04-13,전국,가격지수,매매,88.9868
2015-04-20,전국,가격지수,매매,89.1283
2015-04-27,전국,가격지수,매매,89.2374
2015-05-04,전국,가격지수,매매,89.3465
2015-05-11,전국,가격지수,매매,89.4526
2015-05-18,전국,가격지수,매매,89.5679
2015-05-25,전국,가격지수,매매,89.69
2015-06-01,전국,가격지수,매매,89.7905
2015-06-08,전국,가격지수,매매,89.8999
2015-06-15,전국,가격지수,매매,90.0077
2015-06-22,전국,가격지수,매매,90.1246
2015-06-29,전국,가격지수,매매,90.242
2015-07-06,전국,가격지수,매매,90.3342
2015-07-13,전국,가격지수,매매,90.4155
2015-07-20,전국,가격지수,매매,90.5179
2015-07-27,전국,가격지수,매매,90.6195
2015-08-03,전국,가격지수,매매,90.7133
2015-08-10,전국,가격지수,매매,90.8036
2015-08-17,전국,가격지수,매매,90.8917
2015-08-24,전국,가격지수,매매,90.9944
2015-08-31,전국,가격지수,매매,91.09
2015-09-07,전국,가격지수,매매,91.2
2015-09-14,전국,가격지수,매매,91.3112
2015-09-21,전국,가격지수,매매,91.4265
2015-09-28,전국,가격지수,매매,91.5351
2015-10-05,전국,가격지수,매매,91.6485
2015-10-12,전국,가격지수,매매,91.7737
2015-10-19,전국,가격지수,매매,91.896
2015-10-26,전국,가격지수,매매,92.0182
2015-11-02,전국,가격지수,매매,92.1438
2015-11-09,전국,가격지수,매매,92.2463
2015-11-16,전국,가격지수,매매,92.3335
2015-11-23,전국,가격지수,매매,92.4091
2015-11-30,전국,가격지수,매매,92.4587
2015-12-07,전국,가격지수,매매,92.5045
2015-12-14,전국,가격지수,매매,92.5298
2015-12-21,전국,가격지수,매매,92.5414
2015-12-28,전국,가격지수,매매,92.5409
2016-01-04,전국,가격지수,매매,92.5433
2016-01-11,전국,가격지수,매매,92.543
2016-01-18,전국,가격지수,매매,92.5405
2016-01-25,전국,가격지수,매매,92.5361
2016-02-01,전국,가격지수,매매,92.535
2016-02-08,전국,가격지수,매매,92.5312
2016-02-15,전국,가격지수,매매,92.5246
2016-02-22,전국,가격지수,매매,92.5124
2016-02-29,전국,가격지수,매매,92.5043
2016-03-07,전국,가격지수,매매,92.4923
2016-03-14,전국,가격지수,매매,92.4807
2016-03-21,전국,가격지수,매매,92.4683
2016-03-28,전국,가격지수,매매,92.4584
2016-04-04,전국,가격지수,매매,92.4593
2016-04-11,전국,가격지수,매매,92.4622
2016-04-18,전국,가격지수,매매,92.463
2016-04-25,전국,가격지수,매매,92.4687
2016-05-02,전국,가격지수,매매,92.4691
2016-05-09,전국,가격지수,매매,92.4716
2016-05-16,전국,가격지수,매매,92.4749
2016-05-23,전국,가격지수,매매,92.4784
2016-05-30,전국,가격지수,매매,92.4824
2016-06-06,전국,가격지수,매매,92.4827
2016-06-13,전국,가격지수,매매,92.4937
2016-06-20,전국,가격지수,매매,92.5072
2016-06-27,전국,가격지수,매매,92.5188
2016-07-04,전국,가격지수,매매,92.5303
2016-07-11,전국,가격지수,매매,92.5375
2016-07-18,전국,가격지수,매매,92.556
2016-07-25,전국,가격지수,매매,92.5703
2016-08-01,전국,가격지수,매매,92.584
2016-08-08,전국,가격지수,매매,92.5991
2016-08-15,전국,가격지수,매매,92.6115
2016-08-22,전국,가격지수,매매,92.6333
2016-08-29,전국,가격지수,매매,92.6591
2016-09-05,전국,가격지수,매매,92.6913
2016-09-12,전국,가격지수,매매,92.7255
2016-09-19,전국,가격지수,매매,92.7628
2016-09-26,전국,가격지수,매매,92.8251
2016-10-03,전국,가격지수,매매,92.9
2016-10-10,전국,가격지수,매매,92.9773
2016-10-17,전국,가격지수,매매,93.0549
2016-10-24,전국,가격지수,매매,93.1229
2016-10-31,전국,가격지수,매매,93.1813
2016-11-07,전국,가격지수,매매,93.2286
2016-11-14,전국,가격지수,매매,93.2636
2016-11-21,전국,가격지수,매매,93.2939
2016-11-28,전국,가격지수,매매,93.3158
2016-12-05,전국,가격지수,매매,93.3267
2016-12-12,전국,가격지수,매매,93.3332
2016-12-19,전국,가격지수,매매,93.3342
2016-12-26,전국,가격지수,매매,93.3327
2017-01-02,전국,가격지수,매매,93.3284
2017-01-09,전국,가격지수,매매,93.328
2017-01-16,전국,가격지수,매매,93.3279
2017-01-23,전국,가격지수,매매,93.3227
2017-01-30,전국,가격지수,매매,93.3163
2017-02-06,전국,가격지수,매매,93.3075
2017-02-13,전국,가격지수,매매,93.3081
2017-02-20,전국,가격지수,매매,93.3111
2017-02-27,전국,가격지수,매매,93.3155
2017-03-06,전국,가격지수,매매,93.3236
2017-03-13,전국,가격지수,매매,93.3334
2017-03-20,전국,가격지수,매매,93.3524
2017-03-27,전국,가격지수,매매,93.3579
2017-04-03,전국,가격지수,매매,93.3713
2017-04-10,전국,가격지수,매매,93.3808
2017-04-17,전국,가격지수,매매,93.4015
2017-04-24,전국,가격지수,매매,93.4161
2017-05-01,전국,가격지수,매매,93.4364
2017-05-08,전국,가격지수,매매,93.4577
2017-05-15,전국,가격지수,매매,93.4835
2017-05-22,전국,가격지수,매매,93.5307
2017-05-29,전국,가격지수,매매,93.5921
2017-06-05,전국,가격지수,매매,93.6484
2017-06-12,전국,가격지수,매매,93.6874
2017-06-19,전국,가격지수,매매,93.7111
2017-06-26,전국,가격지수,매매,93.7348
2017-07-03,전국,가격지수,매매,93.7544
2017-07-10,전국,가격지수,매매,93.7967
2017-07-17,전국,가격지수,매매,93.852
2017-07-24,전국,가격지수,매매,93.9289
2017-07-31,전국,가격지수,매매,94.025
2017-08-07,전국,가격지수,매매,94.0316
2017-08-14,전국,가격지수,매매,94.0383
2017-08-21,전국,가격지수,매매,94.054
2017-08-28,전국,가격지수,매매,94.0593
2017-09-04,전국,가격지수,매매,94.0741
2017-09-11,전국,가격지수,매매,94.0802
2017-09-18,전국,가격지수,매매,94.0871
2017-09-25,전국,가격지수,매매,94.1099
2017-10-09,전국,가격지수,매매,94.1365
2017-10-16,전국,가격지수,매매,94.1556
2017-10-23,전국,가격지수,매매,94.1743
2017-10-30,전국,가격지수,매매,94.178
2017-11-06,전국,가격지수,매매,94.1876
2017-11-13,전국,가격지수,매매,94.1876
2017-11-20,전국,가격지수,매매,94.2009
2017-11-27,전국,가격지수,매매,94.2294
2017-12-04,전국,가격지수,매매,94.256
2017-12-11,전국,가격지수,매매,94.2595
2017-12-18,전국,가격지수,매매,94.2633
2017-12-25,전국,가격지수,매매,94.2709
2018-01-01,전국,가격지수,매매,94.2863
2018-01-08,전국,가격지수,매매,94.2988
2018-01-15,전국,가격지수,매매,94.3374
2018-01-22,전국,가격지수,매매,94.3935
2018-01-29,전국,가격지수,매매,94.4392
2018-02-05,전국,가격지수,매매,94.4683
2018-02-12,전국,가격지수,매매,94.4985
2018-02-19,전국,가격지수,매매,94.5406
2018-02-26,전국,가격지수,매매,94.5715
2018-03-05,전국,가격지수,매매,94.5847
2018-03-12,전국,가격지수,매매,94.5834
2018-03-19,전국,가격지수,매매,94.5894
2018-03-26,전국,가격지수,매매,94.5794
2018-04-02,전국,가격지수,매매,94.5603
2018-04-09,전국,가격지수,매매,94.5296
2018-04-16,전국,가격지수,매매,94.5026
2018-04-23,전국,가격지수,매매,94.4635
2018-04-30,전국,가격지수,매매,94.4286
2018-05-07,전국,가격지수,매매,94.3966
2018-05-14,전국,가격지수,매매,94.3638
2018-05-21,전국,가격지수,매매,94.3196
2018-05-28,전국,가격지수,매매,94.2725
2018-06-04,전국,가격지수,매매,94.2268
2018-06-11,전국,가격지수,매매,94.185
2018-06-18,전국,가격지수,매매,94.1397
2018-06-25,전국,가격지수,매매,94.0927
2018-07-02,전국,가격지수,매매,94.043
2018-07-09,전국,가격지수,매매,94.0061
2018-07-16,전국,가격지수,매매,93.9731
2018-07-23,전국,가격지수,매매,93.9142
2018-07-30,전국,가격지수,매매,93.8779
2018-08-06,전국,가격지수,매매,93.8452
2018-08-13,전국,가격지수,매매,93.8185
2018-08-20,전국,가격지수,매매,93.8373
2018-08-27,전국,가격지수,매매,93.8938
2018-09-03,전국,가격지수,매매,93.9769
2018-09-10,전국,가격지수,매매,94.0662
2018-09-17,전국,가격지수,매매,94.1293
2018-09-24,전국,가격지수,매매,94.1417
2018-10-01,전국,가격지수,매매,94.1426
2018-10-08,전국,가격지수,매매,94.1524
2018-10-15,전국,가격지수,매매,94.1733
2018-10-22,전국,가격지수,매매,94.1869
2018-10-29,전국,가격지수,매매,94.1973
2018-11-05,전국,가격지수,매매,94.197
2018-11-12,전국,가격지수,매매,94.1803
2018-11-19,전국,가격지수,매매,94.1572
2018-11-26,전국,가격지수,매매,94.1173
2018-12-03,전국,가격지수,매매,94.0681
2018-12-10,전국,가격지수,매매,94.0242
2018-12-17,전국,가격지수,매매,93.9602
2018-12-24,전국,가격지수,매매,93.8952
2018-12-31,전국,가격지수,매매,93.8303
2019-01-07,전국,가격지수,매매,93.7583
2019-01-14,전국,가격지수,매매,93.6922
2019-01-21,전국,가격지수,매매,93.6173
2019-01-28,전국,가격지수,매매,93.5233
2019-02-04,전국,가격지수,매매,93.4654
2019-02-11,전국,가격지수,매매,93.3997
2019-02-18,전국,가격지수,매매,93.3185
2019-02-25,전국,가격지수,매매,93.2385
2019-03-04,전국,가격지수,매매,93.1583
2019-03-11,전국,가격지수,매매,93.0746
2019-03-18,전국,가격지수,매매,93.0028
2019-03-25,전국,가격지수,매매,92.9107
2019-04-01,전국,가격지수,매매,92.8093
2019-04-08,전국,가격지수,매매,92.7267
2019-04-15,전국,가격지수,매매,92.6446
2019-04-22,전국,가격지수,매매,92.5551
2019-04-29,전국,가격지수,매매,92.4807
2019-05-06,전국,가격지수,매매,92.4055
2019-05-13,전국,가격지수,매매,92.3276
2019-05-20,전국,가격지수,매매,92.2614
2019-05-27,전국,가격지수,매매,92.1914
2019-06-03,전국,가격지수,매매,92.132
2019-06-10,전국,가격지수,매매,92.0746
2019-06-17,전국,가격지수,매매,92.0072
2019-06-24,전국,가격지수,매매,91.9401
2019-07-01,전국,가격지수,매매,91.8881
2019-07-08,전국,가격지수,매매,91.8528
2019-07-15,전국,가격지수,매매,91.8152
2019-07-22,전국,가격지수,매매,91.7642
2019-07-29,전국,가격지수,매매,91.7341
2019-08-05,전국,가격지수,매매,91.7022
2019-08-12,전국,가격지수,매매,91.6694
2019-08-19,전국,가격지수,매매,91.6355
2019-08-26,전국,가격지수,매매,91.6131
2019-09-02,전국,가격지수,매매,91.6045
2019-09-09,전국,가격지수,매매,91.5945
2019-09-16,전국,가격지수,매매,91.5929
2019-09-23,전국,가격지수,매매,91.6012
2019-09-30,전국,가격지수,매매,91.6112
2019-10-07,전국,가격지수,매매,91.6198
2019-10-14,전국,가격지수,매매,91.6377
2019-10-21,전국,가격지수,매매,91.6721
2019-10-28,전국,가격지수,매매,91.7065
2019-11-04,전국,가격지수,매매,91.7417
2019-11-11,전국,가격지수,매매,91.7927
2019-11-18,전국,가격지수,매매,91.8691
2019-11-25,전국,가격지수,매매,91.9553
2019-12-02,전국,가격지수,매매,92.0428
2019-12-09,전국,가격지수,매매,92.1421
2019-12-16,전국,가격지수,매매,92.2475
2019-12-23,전국,가격지수,매매,92.3396
2019-12-30,전국,가격지수,매매,92.4184
2020-01-06,전국,가격지수,매매,92.4869
2020-01-13,전국,가격지수,매매,92.5701
2020-01-20,전국,가격지수,매매,92.6558
2020-01-27,전국,가격지수,매매,92.7439
2020-02-03,전국,가격지수,매매,92.8222
2020-02-10,전국,가격지수,매매,92.9522
2020-02-17,전국,가격지수,매매,93.119
2020-02-24,전국,가격지수,매매,93.3025
2020-03-02,전국,가격지수,매매,93.4526
2020-03-09,전국,가격지수,매매,93.6025
2020-03-16,전국,가격지수,매매,93.7572
2020-03-23,전국,가격지수,매매,93.8616
2020-03-30,전국,가격지수,매매,93.9265
2020-04-06,전국,가격지수,매매,93.9782
2020-04-13,전국,가격지수,매매,94.0035
2020-04-20,전국,가격지수,매매,94.0314
2020-04-27,전국,가격지수,매매,94.059
2020-05-04,전국,가격지수,매매,94.0892
2020-05-11,전국,가격지수,매매,94.1292
2020-05-18,전국,가격지수,매매,94.1913
2020-05-25,전국,가격지수,매매,94.2644
2020-06-01,전국,가격지수,매매,94.3535
2020-06-08,전국,가격지수,매매,94.4622
2020-06-15,전국,가격지수,매매,94.617
2020-06-22,전국,가격지수,매매,94.8242
2020-06-29,전국,가격지수,매매,94.9475
2020-07-06,전국,가격지수,매매,95.0856
2020-07-13,전국,가격지수,매매,95.2264
2020-07-20,전국,가격지수,매매,95.3454
2020-07-27,전국,가격지수,매매,95.4728
2020-08-03,전국,가격지수,매매,95.596
2020-08-10,전국,가격지수,매매,95.7108
2020-08-17,전국,가격지수,매매,95.8136
2020-08-24,전국,가격지수,매매,95.9076
2020-08-31,전국,가격지수,매매,95.9995
2020-09-07,전국,가격지수,매매,96.08
2020-09-14,전국,가격지수,매매,96.1598
2020-09-21,전국,가격지수,매매,96.2439
2020-09-28,전국,가격지수,매매,96.3371
2020-10-05,전국,가격지수,매매,96.4134
2020-10-12,전국,가격지수,매매,96.5034
2020-10-19,전국,가격지수,매매,96.6164
2020-10-26,전국,가격지수,매매,96.7442
2020-11-02,전국,가격지수,매매,96.9095
2020-11-09,전국,가격지수,매매,97.1127
2020-11-16,전국,가격지수,매매,97.3554
2020-11-23,전국,가격지수,매매,97.5812
2020-11-30,전국,가격지수,매매,97.8129
2020-12-07,전국,가격지수,매매,98.073
2020-12-14,전국,가격지수,매매,98.3582
2020-12-21,전국,가격지수,매매,98.6474
2020-12-28,전국,가격지수,매매,98.9242
2021-01-04,전국,가격지수,매매,99.1898
2021-01-11,전국,가격지수,매매,99.4423
2021-01-18,전국,가격지수,매매,99.7282
2021-01-25,전국,가격지수,매매,100.0134
2021-02-01,전국,가격지수,매매,100.2982
2021-02-08,전국,가격지수,매매,100.5737
2021-02-15,전국,가격지수,매매,100.8234
2021-02-22,전국,가격지수,매매,101.0776
2021-03-01,전국,가격지수,매매,101.3172
2021-03-08,전국,가격지수,매매,101.5558
2021-03-15,전국,가격지수,매매,101.7917
2021-03-22,전국,가격지수,매매,102.0351
2021-03-29,전국,가격지수,매매,102.2752
2021-04-05,전국,가격지수,매매,102.5097
2021-04-12,전국,가격지수,매매,102.7286
2021-04-19,전국,가격지수,매매,102.97
2021-04-26,전국,가격지수,매매,103.2039
2021-05-03,전국,가격지수,매매,103.4384
2021-05-10,전국,가격지수,매매,103.6757
2021-05-17,전국,가격지수,매매,103.9163
2021-05-24,전국,가격지수,매매,104.1511
2021-05-31,전국,가격지수,매매,104.4066
2021-06-07,전국,가격지수,매매,104.6655
2021-06-14,전국,가격지수,매매,104.9403
2021-06-21,전국,가격지수,매매,105.2196
2021-06-28,전국,가격지수,매매,105.505
2021-07-05,전국,가격지수,매매,105.7783
2021-07-12,전국,가격지수,매매,106.031
2021-07-19,전국,가격지수,매매,106.3212
2021-07-26,전국,가격지수,매매,106.6117
2021-08-02,전국,가격지수,매매,106.9145
2021-08-09,전국,가격지수,매매,107.2353
2021-08-16,전국,가격지수,매매,107.5568
2021-08-23,전국,가격지수,매매,107.8743
2021-08-30,전국,가격지수,매매,108.2092
2021-09-06,전국,가격지수,매매,108.534
2021-09-13,전국,가격지수,매매,108.8715
2021-09-20,전국,가격지수,매매,109.1784
2021-09-27,전국,가격지수,매매,109.4448
2021-10-04,전국,가격지수,매매,109.7488
2021-10-11,전국,가격지수,매매,110.0427
2021-10-18,전국,가격지수,매매,110.3187
2021-10-25,전국,가격지수,매매,110.5862
2021-11-01,전국,가격지수,매매,110.8397
2021-11-08,전국,가격지수,매매,111.0863
2021-11-15,전국,가격지수,매매,111.303
2021-11-22,전국,가격지수,매매,111.4951
2021-11-29,전국,가격지수,매매,111.6537
2021-12-06,전국,가격지수,매매,111.797
2021-12-13,전국,가격지수,매매,111.8978
2021-12-20,전국,가격지수,매매,111.9756
2021-12-27,전국,가격지수,매매,112.0286
2022-01-03,전국,가격지수,매매,112.0602
2022-01-10,전국,가격지수,매매,112.097
2022-01-17,전국,가격지수,매매,112.1229
2022-01-24,전국,가격지수,매매,112.1419
2022-01-31,전국,가격지수,매매,112.1376
2022-02-07,전국,가격지수,매매,112.1372
2022-02-14,전국,가격지수,매매,112.1336
2022-02-21,전국,가격지수,매매,112.1225
2022-02-28,전국,가격지수,매매,112.1145
2022-03-07,전국,가격지수,매매,112.0937
2022-03-14,전국,가격지수,매매,112.0757
2022-03-21,전국,가격지수,매매,112.0646
2022-03-28,전국,가격지수,매매,112.0592
2022-04-04,전국,가격지수,매매,112.0528
2022-04-11,전국,가격지수,매매,112.0544
2022-04-18,전국,가격지수,매매,112.0539
2022-04-25,전국,가격지수,매매,112.0509
2022-05-02,전국,가격지수,매매,112.0563
2022-05-09,전국,가격지수,매매,112.0401
2022-05-16,전국,가격지수,매매,112.033
2022-05-23,전국,가격지수,매매,112.0212
2022-05-30,전국,가격지수,매매,112.0081
2022-06-06,전국,가격지수,매매,111.996
2022-06-13,전국,가격지수,매매,111.9752
