날짜,지역명,지표,거래구분,값
2014-11-01,인천,전세가율,-,65.6821
2014-12-01,인천,전세가율,-,66.059
2015-01-01,인천,전세가율,-,66.4325
2015-02-01,인천,전세가율,-,67.1706
2015-03-01,인천,전세가율,-,67.7597
2015-04-01,인천,전세가율,-,68.3058
2015-05-01,인천,전세가율,-,68.5842
2015-06-01,인천,전세가율,-,69.464
2015-07-01,인천,전세가율,-,69.899
2015-08-01,인천,전세가율,-,70.5712
2015-09-01,인천,전세가율,-,71.6103
2015-10-01,인천,전세가율,-,72.3125
2015-11-01,인천,전세가율,-,73.3993
2015-12-01,인천,전세가율,-,73.7358
2016-01-01,인천,전세가율,-,72.7464
2016-02-01,인천,전세가율,-,73.3666
2016-03-01,인천,전세가율,-,74.0337
2016-04-01,인천,전세가율,-,74.303
2016-05-01,인천,전세가율,-,74.6555
2016-06-01,인천,전세가율,-,74.9878
2016-07-01,인천,전세가율,-,75.3611
2016-08-01,인천,전세가율,-,75.5123
2016-09-01,인천,전세가율,-,75.5528
2016-10-01,인천,전세가율,-,75.8773
2016-11-01,인천,전세가율,-,75.9442
2016-12-01,인천,전세가율,-,75.9903
2017-01-01,인천,전세가율,-,76.4706
2017-02-01,인천,전세가율,-,76.7022
2017-03-01,인천,전세가율,-,76.7452
2017-04-01,인천,전세가율,-,76.8177
2017-05-01,인천,전세가율,-,76.9473
2017-06-01,인천,전세가율,-,77.138
2017-07-01,인천,전세가율,-,76.9586
2017-08-01,인천,전세가율,-,76.7778
2017-09-01,인천,전세가율,-,76.6687
2017-10-01,인천,전세가율,-,76.6988
2017-11-01,인천,전세가율,-,76.6666
2017-12-01,인천,전세가율,-,76.575
2018-01-01,인천,전세가율,-,76.3264
2018-02-01,인천,전세가율,-,76.1964
2018-03-01,인천,전세가율,-,76.0809
2018-04-01,인천,전세가율,-,75.9835
2018-05-01,인천,전세가율,-,75.7448
2018-06-01,인천,전세가율,-,75.7924
2018-07-01,인천,전세가율,-,75.7852
2018-08-01,인천,전세가율,-,75.761
2018-09-01,인천,전세가율,-,75.6739
2018-10-01,인천,전세가율,-,75.6361
2018-11-01,인천,전세가율,-,75.5555
2018-12-01,인천,전세가율,-,75.5219
2019-01-01,인천,전세가율,-,75.4029
2019-02-01,인천,전세가율,-,75.3198
2019-03-01,인천,전세가율,-,75.2173
2019-04-01,인천,전세가율,-,75.0832
2019-05-01,인천,전세가율,-,75.2026
2019-06-01,인천,전세가율,-,75.1496
2019-07-01,인천,전세가율,-,75.1125
2019-08-01,인천,전세가율,-,75.1353
2019-09-01,인천,전세가율,-,75.0635
2019-10-01,인천,전세가율,-,75.1747
2019-11-01,인천,전세가율,-,75.1398
2019-12-01,인천,전세가율,-,75.1176
2020-01-01,인천,전세가율,-,74.9825
2020-02-01,인천,전세가율,-,74.7363
2020-03-01,인천,전세가율,-,73.6458
2020-04-01,인천,전세가율,-,73.1408
2020-05-01,인천,전세가율,-,72.6652
2020-06-01,인천,전세가율,-,72.0023
2020-07-01,인천,전세가율,-,71.3755
2020-08-01,인천,전세가율,-,71.0418
2020-09-01,인천,전세가율,-,71.3769
2020-10-01,인천,전세가율,-,71.9014
2020-11-01,인천,전세가율,-,73.1783
2020-12-01,인천,전세가율,-,73.6355
2021-01-01,인천,전세가율,-,73.5279
2021-02-01,인천,전세가율,-,73.1532
2021-03-01,인천,전세가율,-,72.6259
2021-04-01,인천,전세가율,-,71.89
2021-05-01,인천,전세가율,-,71.0193
2021-06-01,인천,전세가율,-,69.7481
2021-07-01,인천,전세가율,-,69.1213
2021-08-01,인천,전세가율,-,68.2525
2021-09-01,인천,전세가율,-,67.6063
2021-10-01,인천,전세가율,-,66.8201
2021-11-01,인천,전세가율,-,66.0855
2021-12-01,인천,전세가율,-,65.8474
2022-01-01,인천,전세가율,-,65.8193
2022-02-01,인천,전세가율,-,65.68
2022-03-01,인천,전세가율,-,65.7225
2022-04-01,인천,전세가율,-,65.8643
2022-05-01,인천,전세가율,-,65.9934
2022-06-01,인천,전세가율,-,66.1368
2022-07-01,인천,전세가율,-,66.1183
2022-08-01,인천,전세가율,-,66.112
2022-09-01,인천,전세가율,-,66.1885
2022-10-01,인천,전세가율,-,66.1197
2022-11-01,인천,전세가율,-,66.9118
2022-12-01,인천,전세가율,-,66.4074
2023-01-01,인천,전세가율,-,65.3373
2023-02-01,인천,전세가율,-,64.2839
2023-03-01,인천,전세가율,-,64.4415
2023-04-01,인천,전세가율,-,64.4641
2023-05-01,인천,전세가율,-,64.413
2023-06-01,인천,전세가율,-,64.2432
2023-07-01,인천,전세가율,-,64.1115
2023-08-01,인천,전세가율,-,63.9658
2023-09-01,인천,전세가율,-,64.0032
2023-10-01,인천,전세가율,-,64.1421
2023-11-01,인천,전세가율,-,64.1362
2023-12-01,인천,전세가율,-,64.2064
2024-01-01,인천,전세가율,-,64.2741
2024-02-01,인천,전세가율,-,64.4932
2024-03-01,인천,전세가율,-,64.8692
2024-04-01,인천,전세가율,-,65.2314
2024-05-01,인천,전세가율,-,65.5926
2024-06-01,인천,전세가율,-,65.7725
2024-07-01,인천,전세가율,-,66.0173
2024-08-01,인천,전세가율,-,66.3608
2024-09-01,인천,전세가율,-,66.614
2024-10-01,인천,전세가율,-,66.8848
2024-11-01,인천,전세가율,-,67.1828
2024-12-01,인천,전세가율,-,67.4506
2025-01-01,인천,전세가율,-,67.6493
2025-02-01,인천,전세가율,-,67.7466
2025-03-01,인천,전세가율,-,67.7791
2025-04-01,인천,전세가율,-,67.845
2025-05-01,인천,전세가율,-,67.8479
2025-06-01,인천,전세가율,-,67.8989
2025-07-01,인천,전세가율,-,67.9124
2025-08-01,인천,전세가율,-,67.8813
2025-09-01,인천,전세가율,-,67.9287
2025-10-01,인천,전세가율,-,67.9945
2025-11-01,인천,전세가율,-,67.9369
2025-12-01,인천,전세가율,-,67.9774
2026-01-01,인천,전세가율,-,68.1054
2026-02-01,인천,전세가율,-,68.3163
2026-03-01,인천,전세가율,-,68.4614
2026-04-01,인천,전세가율,-,68.6633
2026-05-01,인천,전세가율,-,68.8794
2026-06-01,인천,전세가율,-,69.154
1998-12-01,전국,전세가율,-,50.8236
1999-01-01,전국,전세가율,-,51.6401
1999-02-01,전국,전세가율,-,53.5271
1999-03-01,전국,전세가율,-,54.8
1999-04-01,전국,전세가율,-,55.6
1999-05-01,전국,전세가율,-,56.2
1999-06-01,전국,전세가율,-,56.9
1999-07-01,전국,전세가율,-,57.1
1999-08-01,전국,전세가율,-,57.5
1999-09-01,전국,전세가율,-,58.7
1999-10-01,전국,전세가율,-,59.3
1999-11-01,전국,전세가율,-,59.3
1999-12-01,전국,전세가율,-,59.4
2000-01-01,전국,전세가율,-,60.0
2000-02-01,전국,전세가율,-,61.6
2000-03-01,전국,전세가율,-,62.64
2000-04-01,전국,전세가율,-,63.42
2000-05-01,전국,전세가율,-,63.5
2000-06-01,전국,전세가율,-,63.5
2000-07-01,전국,전세가율,-,63.75
2000-08-01,전국,전세가율,-,64.47
2000-09-01,전국,전세가율,-,65.48
2000-10-01,전국,전세가율,-,66.09
2000-11-01,전국,전세가율,-,66.07
2000-12-01,전국,전세가율,-,65.67
2001-01-01,전국,전세가율,-,65.95
2001-02-01,전국,전세가율,-,67.32
2001-03-01,전국,전세가율,-,68.33
2001-04-01,전국,전세가율,-,68.66
2001-05-01,전국,전세가율,-,68.76
2001-06-01,전국,전세가율,-,68.63
2001-07-01,전국,전세가율,-,68.64
2001-08-01,전국,전세가율,-,68.77
2001-09-01,전국,전세가율,-,69.15
2001-10-01,전국,전세가율,-,69.48
2001-11-01,전국,전세가율,-,69.23
2001-12-01,전국,전세가율,-,68.85
2002-01-01,전국,전세가율,-,68.53
2002-02-01,전국,전세가율,-,68.66
2002-03-01,전국,전세가율,-,68.6
2002-04-01,전국,전세가율,-,68.8
2002-05-01,전국,전세가율,-,68.6
2002-06-01,전국,전세가율,-,68.22
2002-07-01,전국,전세가율,-,67.86
2002-08-01,전국,전세가율,-,67.41
2002-09-01,전국,전세가율,-,66.67
2002-10-01,전국,전세가율,-,66.18
2002-11-01,전국,전세가율,-,65.6
2002-12-01,전국,전세가율,-,65.3
2003-01-01,전국,전세가율,-,65.0
2003-02-01,전국,전세가율,-,65.08
2003-03-01,전국,전세가율,-,65.09
2003-04-01,전국,전세가율,-,64.79
2003-05-01,전국,전세가율,-,63.72
2003-06-01,전국,전세가율,-,63.44
2003-07-01,전국,전세가율,-,62.8088
2003-08-01,전국,전세가율,-,62.6399
2003-09-01,전국,전세가율,-,62.3127
2003-10-01,전국,전세가율,-,60.9572
2003-11-01,전국,전세가율,-,60.7065
2003-12-01,전국,전세가율,-,60.4662
2004-01-01,전국,전세가율,-,60.419
2004-02-01,전국,전세가율,-,60.559
2004-03-01,전국,전세가율,-,60.7754
2004-04-01,전국,전세가율,-,60.6917
2004-05-01,전국,전세가율,-,60.6274
2004-06-01,전국,전세가율,-,60.3969
2004-07-01,전국,전세가율,-,60.1499
2004-08-01,전국,전세가율,-,59.8358
2004-09-01,전국,전세가율,-,59.7094
2004-10-01,전국,전세가율,-,59.6397
2004-11-01,전국,전세가율,-,59.5238
2004-12-01,전국,전세가율,-,57.203
2005-01-01,전국,전세가율,-,57.058
2005-02-01,전국,전세가율,-,57.156
2005-03-01,전국,전세가율,-,57.206
2005-04-01,전국,전세가율,-,57.113
2005-05-01,전국,전세가율,-,56.96
2005-06-01,전국,전세가율,-,56.72
2005-07-01,전국,전세가율,-,56.427
2005-08-01,전국,전세가율,-,56.327
2005-09-01,전국,전세가율,-,56.578
2005-10-01,전국,전세가율,-,56.908
2005-11-01,전국,전세가율,-,57.127
2005-12-01,전국,전세가율,-,57.125
2006-01-01,전국,전세가율,-,57.118
2006-02-01,전국,전세가율,-,57.185
2006-03-01,전국,전세가율,-,57.242
2006-04-01,전국,전세가율,-,57.125
2006-05-01,전국,전세가율,-,56.794
2006-06-01,전국,전세가율,-,56.615
2006-07-01,전국,전세가율,-,56.575
2006-08-01,전국,전세가율,-,56.619
2006-09-01,전국,전세가율,-,56.711
2006-10-01,전국,전세가율,-,56.638
2006-11-01,전국,전세가율,-,55.48
2006-12-01,전국,전세가율,-,54.691
2007-01-01,전국,전세가율,-,54.269
2007-02-01,전국,전세가율,-,54.296
2007-03-01,전국,전세가율,-,54.443
2007-04-01,전국,전세가율,-,54.59
2007-05-01,전국,전세가율,-,54.603
2007-06-01,전국,전세가율,-,54.553
2007-07-01,전국,전세가율,-,54.451
2007-08-01,전국,전세가율,-,54.332
2007-09-01,전국,전세가율,-,54.289
2007-10-01,전국,전세가율,-,54.208
2007-11-01,전국,전세가율,-,54.095
2007-12-01,전국,전세가율,-,53.999
2008-01-01,전국,전세가율,-,53.887
2008-02-01,전국,전세가율,-,53.775
2008-03-01,전국,전세가율,-,53.603
2008-04-01,전국,전세가율,-,53.391
2008-05-01,전국,전세가율,-,53.11
2008-06-01,전국,전세가율,-,52.767
2008-07-01,전국,전세가율,-,52.608
2008-08-01,전국,전세가율,-,52.485
2008-09-01,전국,전세가율,-,52.459
2008-10-01,전국,전세가율,-,52.483
2008-11-01,전국,전세가율,-,52.568
2008-12-01,전국,전세가율,-,52.441
2009-01-01,전국,전세가율,-,52.262
2009-02-01,전국,전세가율,-,52.266
2009-03-01,전국,전세가율,-,52.4358
2009-04-01,전국,전세가율,-,52.5369
2009-05-01,전국,전세가율,-,52.6005
2009-06-01,전국,전세가율,-,52.6918
2009-07-01,전국,전세가율,-,52.773
2009-08-01,전국,전세가율,-,52.8975
2009-09-01,전국,전세가율,-,53.3311
2009-10-01,전국,전세가율,-,53.5457
2009-11-01,전국,전세가율,-,53.7688
2009-12-01,전국,전세가율,-,53.8573
2010-01-01,전국,전세가율,-,53.9921
2010-02-01,전국,전세가율,-,54.2695
2010-03-01,전국,전세가율,-,54.5255
2010-04-01,전국,전세가율,-,54.7571
2010-05-01,전국,전세가율,-,54.9596
2010-06-01,전국,전세가율,-,55.2083
2010-07-01,전국,전세가율,-,55.4812
2010-08-01,전국,전세가율,-,55.7459
2010-09-01,전국,전세가율,-,56.0242
2010-10-01,전국,전세가율,-,56.364
2010-11-01,전국,전세가율,-,56.8273
2010-12-01,전국,전세가율,-,57.0675
2011-01-01,전국,전세가율,-,57.3168
2011-02-01,전국,전세가율,-,57.8497
2011-03-01,전국,전세가율,-,58.4482
2011-04-01,전국,전세가율,-,58.8639
2011-05-01,전국,전세가율,-,58.9999
2011-06-01,전국,전세가율,-,58.4691
2011-07-01,전국,전세가율,-,58.6834
2011-08-01,전국,전세가율,-,59.0933
2011-09-01,전국,전세가율,-,59.6661
2011-10-01,전국,전세가율,-,60.01
2011-11-01,전국,전세가율,-,60.1415
2011-12-01,전국,전세가율,-,60.0748
2012-01-01,전국,전세가율,-,60.1522
2012-02-01,전국,전세가율,-,60.3247
2012-03-01,전국,전세가율,-,60.5663
2012-04-01,전국,전세가율,-,60.8478
2012-05-01,전국,전세가율,-,61.1527
2012-06-01,전국,전세가율,-,61.2914
2012-07-01,전국,전세가율,-,61.4942
2012-08-01,전국,전세가율,-,61.6867
2012-09-01,전국,전세가율,-,62.0688
2012-10-01,전국,전세가율,-,62.6086
2012-11-01,전국,전세가율,-,63.0338
2012-12-01,전국,전세가율,-,63.2804
2013-01-01,전국,전세가율,-,63.5472
2013-02-01,전국,전세가율,-,63.878
2013-03-01,전국,전세가율,-,64.3403
2013-04-01,전국,전세가율,-,63.2517
2013-05-01,전국,전세가율,-,63.4564
2013-06-01,전국,전세가율,-,63.7206
2013-07-01,전국,전세가율,-,64.0343
2013-08-01,전국,전세가율,-,64.5182
2013-09-01,전국,전세가율,-,65.2137
2013-10-01,전국,전세가율,-,65.8503
2013-11-01,전국,전세가율,-,66.3516
2013-12-01,전국,전세가율,-,66.8324
2014-01-01,전국,전세가율,-,67.2291
2014-02-01,전국,전세가율,-,67.69
2014-03-01,전국,전세가율,-,68.068
2014-04-01,전국,전세가율,-,68.4061
2014-05-01,전국,전세가율,-,68.5452
2014-06-01,전국,전세가율,-,68.7873
2014-07-01,전국,전세가율,-,68.9169
2014-08-01,전국,전세가율,-,69.05
2014-09-01,전국,전세가율,-,69.2394
2014-10-01,전국,전세가율,-,69.3846
2014-11-01,전국,전세가율,-,69.6334
2014-12-01,전국,전세가율,-,69.9669
2015-01-01,전국,전세가율,-,70.2189
2015-02-01,전국,전세가율,-,70.5894
2015-03-01,전국,전세가율,-,70.9696
2015-04-01,전국,전세가율,-,71.3118
2015-05-01,전국,전세가율,-,71.4758
2015-06-01,전국,전세가율,-,71.8712
2015-07-01,전국,전세가율,-,72.1929
2015-08-01,전국,전세가율,-,72.4425
2015-09-01,전국,전세가율,-,72.9434
2015-10-01,전국,전세가율,-,73.2769
2015-11-01,전국,전세가율,-,73.7159
2015-12-01,전국,전세가율,-,74.0217
2016-01-01,전국,전세가율,-,74.0691
2016-02-01,전국,전세가율,-,74.412
2016-03-01,전국,전세가율,-,74.7409
2016-04-01,전국,전세가율,-,74.9475
2016-05-01,전국,전세가율,-,75.2458
2016-06-01,전국,전세가율,-,75.3809
2016-07-01,전국,전세가율,-,75.4372
2016-08-01,전국,전세가율,-,75.4542
2016-09-01,전국,전세가율,-,75.436
2016-10-01,전국,전세가율,-,75.4003
2016-11-01,전국,전세가율,-,75.3742
2016-12-01,전국,전세가율,-,75.4395
2017-01-01,전국,전세가율,-,75.5749
2017-02-01,전국,전세가율,-,75.6652
2017-03-01,전국,전세가율,-,75.7192
2017-04-01,전국,전세가율,-,75.7066
2017-05-01,전국,전세가율,-,75.6386
2017-06-01,전국,전세가율,-,75.4647
2017-07-01,전국,전세가율,-,75.2887
2017-08-01,전국,전세가율,-,75.0357
2017-09-01,전국,전세가율,-,74.9683
2017-10-01,전국,전세가율,-,74.8787
2017-11-01,전국,전세가율,-,74.7631
2017-12-01,전국,전세가율,-,74.5928
2018-01-01,전국,전세가율,-,74.3297
2018-02-01,전국,전세가율,-,74.077
2018-03-01,전국,전세가율,-,73.6909
2018-04-01,전국,전세가율,-,73.4019
2018-05-01,전국,전세가율,-,73.1936
2018-06-01,전국,전세가율,-,73.0208
2018-07-01,전국,전세가율,-,72.7961
2018-08-01,전국,전세가율,-,72.6094
2018-09-01,전국,전세가율,-,71.8596
2018-10-01,전국,전세가율,-,71.4268
2018-11-01,전국,전세가율,-,71.2416
2018-12-01,전국,전세가율,-,71.0844
2019-01-01,전국,전세가율,-,71.1273
2019-02-01,전국,전세가율,-,70.9746
2019-03-01,전국,전세가율,-,70.905
2019-04-01,전국,전세가율,-,70.8479
2019-05-01,전국,전세가율,-,70.7925
2019-06-01,전국,전세가율,-,70.7711
2019-07-01,전국,전세가율,-,70.6774
2019-08-01,전국,전세가율,-,70.6277
2019-09-01,전국,전세가율,-,70.5741
2019-10-01,전국,전세가율,-,70.5336
2019-11-01,전국,전세가율,-,70.4782
2019-12-01,전국,전세가율,-,70.2124
2020-01-01,전국,전세가율,-,70.0327
2020-02-01,전국,전세가율,-,69.7665
2020-03-01,전국,전세가율,-,69.208
2020-04-01,전국,전세가율,-,69.0418
2020-05-01,전국,전세가율,-,68.9844
2020-06-01,전국,전세가율,-,68.7463
2020-07-01,전국,전세가율,-,68.3416
2020-08-01,전국,전세가율,-,68.2339
2020-09-01,전국,전세가율,-,68.7085
2020-10-01,전국,전세가율,-,69.1224
2020-11-01,전국,전세가율,-,69.879
2020-12-01,전국,전세가율,-,69.8424
2021-01-01,전국,전세가율,-,69.5424
2021-02-01,전국,전세가율,-,69.0309
2021-03-01,전국,전세가율,-,68.4876
2021-04-01,전국,전세가율,-,68.0482
2021-05-01,전국,전세가율,-,67.7292
2021-06-01,전국,전세가율,-,67.3722
2021-07-01,전국,전세가율,-,67.1998
2021-08-01,전국,전세가율,-,66.9294
2021-09-01,전국,전세가율,-,66.5361
2021-10-01,전국,전세가율,-,66.1931
2021-11-01,전국,전세가율,-,65.9323
2021-12-01,전국,전세가율,-,65.9123
2022-01-01,전국,전세가율,-,66.008
2022-02-01,전국,전세가율,-,66.0978
2022-03-01,전국,전세가율,-,66.1887
2022-04-01,전국,전세가율,-,66.2705
2022-05-01,전국,전세가율,-,66.2863
2022-06-01,전국,전세가율,-,66.3453
2022-07-01,전국,전세가율,-,66.4332
2022-08-01,전국,전세가율,-,66.4905
2022-09-01,전국,전세가율,-,66.5241
2022-10-01,전국,전세가율,-,66.5266
2022-11-01,전국,전세가율,-,67.7809
2022-12-01,전국,전세가율,-,67.283
2023-01-01,전국,전세가율,-,66.659
2023-02-01,전국,전세가율,-,66.0251
2023-03-01,전국,전세가율,-,65.8933
2023-04-01,전국,전세가율,-,65.9424
2023-05-01,전국,전세가율,-,65.9298
2023-06-01,전국,전세가율,-,65.9194
2023-07-01,전국,전세가율,-,65.8723
2023-08-01,전국,전세가율,-,65.8049
2023-09-01,전국,전세가율,-,65.8432
2023-10-01,전국,전세가율,-,65.943
2023-11-01,전국,전세가율,-,66.0717
2023-12-01,전국,전세가율,-,66.2177
2024-01-01,전국,전세가율,-,66.381
2024-02-01,전국,전세가율,-,66.5136
2024-03-01,전국,전세가율,-,66.7154
2024-04-01,전국,전세가율,-,66.9387
2024-05-01,전국,전세가율,-,67.086
2024-06-01,전국,전세가율,-,67.2187
2024-07-01,전국,전세가율,-,67.3228
2024-08-01,전국,전세가율,-,67.4018
2024-09-01,전국,전세가율,-,67.4675
2024-10-01,전국,전세가율,-,67.5422
2024-11-01,전국,전세가율,-,67.7038
2024-12-01,전국,전세가율,-,67.866
2025-01-01,전국,전세가율,-,67.9958
2025-02-01,전국,전세가율,-,68.0896
2025-03-01,전국,전세가율,-,68.145
2025-04-01,전국,전세가율,-,68.1599
2025-05-01,전국,전세가율,-,68.1828
2025-06-01,전국,전세가율,-,68.1806
2025-07-01,전국,전세가율,-,68.1532
2025-08-01,전국,전세가율,-,68.1682
2025-09-01,전국,전세가율,-,68.2142
2025-10-01,전국,전세가율,-,68.1796
2025-11-01,전국,전세가율,-,68.1368
2025-12-01,전국,전세가율,-,68.2172
2026-01-01,전국,전세가율,-,68.2855
2026-02-01,전국,전세가율,-,68.3153
2026-03-01,전국,전세가율,-,68.3116
2026-04-01,전국,전세가율,-,68.392
2026-05-01,전국,전세가율,-,68.4969
2026-06-01,전국,전세가율,-,68.6789
2009-01-01,전남,전세가율,-,65.3125
2009-02-01,전남,전세가율,-,65.4221
2009-03-01,전남,전세가율,-,65.6758
2009-04-01,전남,전세가율,-,65.5576
2009-05-01,전남,전세가율,-,65.502
2009-06-01,전남,전세가율,-,65.4017
2009-07-01,전남,전세가율,-,65.3355
2009-08-01,전남,전세가율,-,65.3966
2009-09-01,전남,전세가율,-,65.4517
2009-10-01,전남,전세가율,-,65.3728
2009-11-01,전남,전세가율,-,65.5628
2009-12-01,전남,전세가율,-,66.0345
2010-01-01,전남,전세가율,-,66.0702
2010-02-01,전남,전세가율,-,66.018
2010-03-01,전남,전세가율,-,66.1289
2010-04-01,전남,전세가율,-,66.1024
2010-05-01,전남,전세가율,-,65.7913
2010-06-01,전남,전세가율,-,65.8617
2010-07-01,전남,전세가율,-,65.9572
2010-08-01,전남,전세가율,-,66.0953
2010-09-01,전남,전세가율,-,66.5542
2010-10-01,전남,전세가율,-,66.5305
2010-11-01,전남,전세가율,-,66.709
2010-12-01,전남,전세가율,-,66.7615
2011-01-01,전남,전세가율,-,66.8335
2011-02-01,전남,전세가율,-,67.2101
2011-03-01,전남,전세가율,-,67.3433
2011-04-01,전남,전세가율,-,67.8715
2011-05-01,전남,전세가율,-,68.2591
2011-06-01,전남,전세가율,-,66.8306
2011-07-01,전남,전세가율,-,66.9016
2011-08-01,전남,전세가율,-,66.8261
2011-09-01,전남,전세가율,-,67.0028
2011-10-01,전남,전세가율,-,67.2965
2011-11-01,전남,전세가율,-,67.3674
2011-12-01,전남,전세가율,-,66.7682
2012-01-01,전남,전세가율,-,66.7901
2012-02-01,전남,전세가율,-,66.6121
2012-03-01,전남,전세가율,-,66.7694
2012-04-01,전남,전세가율,-,67.1635
2012-05-01,전남,전세가율,-,70.581
2012-06-01,전남,전세가율,-,70.6915
2012-07-01,전남,전세가율,-,70.8208
2012-08-01,전남,전세가율,-,71.6034
2012-09-01,전남,전세가율,-,71.8135
2012-10-01,전남,전세가율,-,72.1428
2012-11-01,전남,전세가율,-,72.3005
2012-12-01,전남,전세가율,-,72.347
2013-01-01,전남,전세가율,-,72.628
2013-02-01,전남,전세가율,-,72.8466
2013-03-01,전남,전세가율,-,72.9943
2013-04-01,전남,전세가율,-,70.3303
2013-05-01,전남,전세가율,-,70.3287
2013-06-01,전남,전세가율,-,70.9653
2013-07-01,전남,전세가율,-,71.0129
2013-08-01,전남,전세가율,-,71.2758
2013-09-01,전남,전세가율,-,71.41
2013-10-01,전남,전세가율,-,71.333
2013-11-01,전남,전세가율,-,71.6649
2013-12-01,전남,전세가율,-,71.9884
2014-01-01,전남,전세가율,-,72.0614
2014-02-01,전남,전세가율,-,72.1106
2014-03-01,전남,전세가율,-,72.1065
2014-04-01,전남,전세가율,-,72.2798
2014-05-01,전남,전세가율,-,72.3185
2014-06-01,전남,전세가율,-,72.561
2014-07-01,전남,전세가율,-,72.6516
2014-08-01,전남,전세가율,-,72.6444
2014-09-01,전남,전세가율,-,72.7299
2014-10-01,전남,전세가율,-,72.766
2014-11-01,전남,전세가율,-,72.7662
2014-12-01,전남,전세가율,-,72.8508
2015-01-01,전남,전세가율,-,73.0355
2015-02-01,전남,전세가율,-,73.4543
2015-03-01,전남,전세가율,-,73.5793
2015-04-01,전남,전세가율,-,73.5992
2015-05-01,전남,전세가율,-,73.594
2015-06-01,전남,전세가율,-,74.2798
2015-07-01,전남,전세가율,-,74.7469
2015-08-01,전남,전세가율,-,75.678
2015-09-01,전남,전세가율,-,75.7696
2015-10-01,전남,전세가율,-,75.9418
2015-11-01,전남,전세가율,-,76.4865
2015-12-01,전남,전세가율,-,76.581
2016-01-01,전남,전세가율,-,76.2735
2016-02-01,전남,전세가율,-,76.5642
2016-03-01,전남,전세가율,-,76.5516
2016-04-01,전남,전세가율,-,76.7433
2016-05-01,전남,전세가율,-,77.0462
2016-06-01,전남,전세가율,-,77.4294
2016-07-01,전남,전세가율,-,77.2645
2016-08-01,전남,전세가율,-,77.0162
2016-09-01,전남,전세가율,-,76.9359
2016-10-01,전남,전세가율,-,76.9977
2016-11-01,전남,전세가율,-,76.5772
2016-12-01,전남,전세가율,-,76.7118
2017-01-01,전남,전세가율,-,76.3366
2017-02-01,전남,전세가율,-,77.2318
2017-03-01,전남,전세가율,-,77.5458
2017-04-01,전남,전세가율,-,77.4499
2017-05-01,전남,전세가율,-,77.3089
2017-06-01,전남,전세가율,-,77.4055
2017-07-01,전남,전세가율,-,77.6499
2017-08-01,전남,전세가율,-,77.6806
2017-09-01,전남,전세가율,-,77.4037
2017-10-01,전남,전세가율,-,77.2818
2017-11-01,전남,전세가율,-,77.3663
2017-12-01,전남,전세가율,-,77.2964
2018-01-01,전남,전세가율,-,76.9862
2018-02-01,전남,전세가율,-,76.8021
2018-03-01,전남,전세가율,-,76.6473
2018-04-01,전남,전세가율,-,76.6127
2018-05-01,전남,전세가율,-,76.4976
2018-06-01,전남,전세가율,-,76.3284
2018-07-01,전남,전세가율,-,76.0047
2018-08-01,전남,전세가율,-,75.8293
2018-09-01,전남,전세가율,-,75.7996
2018-10-01,전남,전세가율,-,75.5403
2018-11-01,전남,전세가율,-,75.1861
2018-12-01,전남,전세가율,-,75.1426
2019-01-01,전남,전세가율,-,74.9805
2019-02-01,전남,전세가율,-,75.1997
2019-03-01,전남,전세가율,-,75.3855
2019-04-01,전남,전세가율,-,75.6502
2019-05-01,전남,전세가율,-,75.7804
2019-06-01,전남,전세가율,-,76.25
2019-07-01,전남,전세가율,-,75.9894
2019-08-01,전남,전세가율,-,75.9097
2019-09-01,전남,전세가율,-,75.7529
2019-10-01,전남,전세가율,-,75.7783
2019-11-01,전남,전세가율,-,75.7106
2019-12-01,전남,전세가율,-,75.606
2020-01-01,전남,전세가율,-,75.8568
2020-02-01,전남,전세가율,-,76.2097
2020-03-01,전남,전세가율,-,76.098
2020-04-01,전남,전세가율,-,75.8695
2020-05-01,전남,전세가율,-,75.8377
2020-06-01,전남,전세가율,-,75.4795
2020-07-01,전남,전세가율,-,74.92
2020-08-01,전남,전세가율,-,74.7461
2020-09-01,전남,전세가율,-,74.4188
2020-10-01,전남,전세가율,-,74.2667
2020-11-01,전남,전세가율,-,74.0481
2020-12-01,전남,전세가율,-,74.444
2021-01-01,전남,전세가율,-,74.5194
2021-02-01,전남,전세가율,-,74.4891
2021-03-01,전남,전세가율,-,74.8954
2021-04-01,전남,전세가율,-,74.8836
2021-05-01,전남,전세가율,-,74.8614
2021-06-01,전남,전세가율,-,74.8064
2021-07-01,전남,전세가율,-,75.0467
2021-08-01,전남,전세가율,-,75.1979
2021-09-01,전남,전세가율,-,75.2123
2021-10-01,전남,전세가율,-,75.286
2021-11-01,전남,전세가율,-,75.2944
2021-12-01,전남,전세가율,-,75.0804
2022-01-01,전남,전세가율,-,75.0241
2022-02-01,전남,전세가율,-,74.8746
2022-03-01,전남,전세가율,-,74.9513
2022-04-01,전남,전세가율,-,75.168
2022-05-01,전남,전세가율,-,75.5163
2022-06-01,전남,전세가율,-,75.5197
2022-07-01,전남,전세가율,-,75.6793
2022-08-01,전남,전세가율,-,75.8216
2022-09-01,전남,전세가율,-,75.8499
2022-10-01,전남,전세가율,-,75.8638
2022-11-01,전남,전세가율,-,78.0825
2022-12-01,전남,전세가율,-,77.8548
2023-01-01,전남,전세가율,-,77.6656
2023-02-01,전남,전세가율,-,77.5417
2023-03-01,전남,전세가율,-,77.4583
